Brand Name,Price,Rating,Rating Count,Review Count,Ranking,URL
Level,329,3.6,212,212,51,https://www.amazon.com/Level-Lock-Smart-Apple-Home/dp/B0C2PB869K/ref=sr_1_143?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-143
TUYA,30,4.2,32,32,52,https://www.amazon.com/TUYA-WiFi-Gateway-Kucacci-Smart/dp/B0CZMYJQYL/ref=sr_1_144?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-144
Not Available,160,3.7,2424,2424,54,https://www.amazon.comhttps://aax-us-iad.amazon.com/x/c/JF0dwHQKHz6a6YDpIdXt7XsAAAGRvDQtUgEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDEgICDQWz5C/https://www.amazon.com/Level-Bolt-Smart-Deadbolt-Lock/dp/B086VQ37W4/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9%3Aamzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9&crid=2A0VLCNI653XM&cv_ct_cx=smart+lock&dib=eyJ2IjoiMSJ9.xogrB-tLGkZFSj4rz4QpKg.P0uIMQ0nvWzq6GhAdufa6V13QlkqyLcuXWBUlB4mT-4&dib_tag=se&keywords=smart+lock&pd_rd_i=B086VQ37W4&pd_rd_r=08b503ad-e870-4867-8872-5ec3acc235aa&pd_rd_w=BKgi4&pd_rd_wg=uT1ll&pf_rd_p=805ca70d-e057-4820-b9b3-729eee71f8a9&pf_rd_r=WNT26E5C7VA9SKJXB1WW&qid=1725439421&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=smart+lock%2Caps%2C2815&sr=1-97-48f7baba-8e26-45f3-8811-e1a601ad20bf
Not Available,0,0.0,0,0,57,Not Available
Not Available,0,0.0,0,0,58,Not Available
Proscenic,90,4.3,25,25,3,https://www.amazon.com/Proscenic-L60-Weatherproof%E3%80%91-Fingerprint-Electronic/dp/B0CT5RPSYZ/ref=sr_1_145?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-145
Yale,290,3.7,290,290,4,https://www.amazon.com/Yale-Assure-Lock-Apple-Wi-Fi/dp/B0CBN988QK/ref=sr_1_146?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-146
eufy,0,4.3,3354,3354,5,https://www.amazon.com/eufy-Fingerprint-Electronic-Touchscreen-Weatherproofing/dp/B08P75DNB5/ref=sr_1_147?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-147
SCHLAGE,89,4.4,17929,17929,8,https://www.amazon.com/BE365-CAM-622-Electronic-Deadbolt/dp/B089JJBCK6/ref=sr_1_148?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-148
Veise,220,4.4,80,80,9,https://www.amazon.com/Veise-Fingerprint-Deadbolt-Electronic-Touchscreen/dp/B0CWV53TQG/ref=sr_1_149?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-149
Yale,70,3.8,56,56,10,https://www.amazon.com/Yale-Keypad-Bluetooth-Approach-One-Touch/dp/B0CWVXPNY5/ref=sr_1_150?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-150
Veise,90,4.5,2078,2078,11,https://www.amazon.com/Veise-Keyless-Entry-Lever-Handles/dp/B0BJDYLQ5F/ref=sr_1_151?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-151
Fingerprint,140,4.2,1415,1415,12,https://www.amazon.com/Fingerprint-Electronic-Reversible-Apartment-Essentials/dp/B091TN31PQ/ref=sr_1_152?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-152
Smart,80,5.0,7,7,13,https://www.amazon.com/Smart-Keypad-Door-Lock-Handle/dp/B0DC6HTXR3/ref=sr_1_153?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-153
Sifely,130,4.3,910,910,14,https://www.amazon.com/Sifely-Keyless-Keypad-Fingerprint-Biometric/dp/B09NMZFQHV/ref=sr_1_154?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-154
TEEHO,90,4.4,876,876,15,https://www.amazon.com/TEEHO-Keyless-Entry-Door-Handle/dp/B0BCVZDFH8/ref=sr_1_155?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-155
ULTRALOQ,169,3.8,439,439,16,https://www.amazon.com/ULTRALOQ-Fingerprint-Keyless-Electronic-Bluetooth/dp/B0BPS76LV4/ref=sr_1_156?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-156
Smart,50,4.1,86,86,17,https://www.amazon.com/VOLIBeL-Keyless-Fingerprint-Electronic-Biometric/dp/B0CM2X6PXT/ref=sr_1_157?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-157
Wyze,80,4.5,35,35,18,https://www.amazon.com/Wyze-Bolt-Lock-Weatherproof-Installation/dp/B0CWRHW62K/ref=sr_1_158?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-158
Smart,80,4.5,61,61,19,https://www.amazon.com/Smart-Lock-Front-Door-Fingerprint/dp/B0CTCQ3SDC/ref=sr_1_159?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-159
Honeywell,61,4.1,1823,1823,20,https://www.amazon.com/Honeywell-Safes-Door-Locks-Electronic/dp/B01GGISAL0/ref=sr_1_160?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.qX2N1X0_katbEe6b4cMhAzV2hGX4VHwuVIWIxXpsQFEmXy8AfpzchjG_IeMDFxvl56WbBW96VuLaHCKmW7b7H2nKo2sq993Hl2F4G973unkNHPdd0I3QrdlkKeHPrr9j_SabpmUQxd1YQxAW9uiaWM0wmd1WQB7GBujaCLjUuHU38TIkAxavoKSoPd2zw9Cm7L6ik97fSVNaAI3CBBjpoj2st-Ru64_2fl_SfX_z56w.zLIaAKmCRVj2SrOMNRI5RL7eTsfzFT5FLiGoeP5PbaQ&dib_tag=se&keywords=smart+lock&qid=1725439425&sprefix=smart+lock%2Caps%2C2815&sr=8-160
Not Available,349,4.4,67,67,22,https://www.amazon.comhttps://aax-us-iad.amazon.com/x/c/JHub0Tq8ukynQgRKeZx4Lw8AAAGRvDQ61wEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICAvDSYQ/https://www.amazon.com/Level-Connect-Wi-Fi-Smart-Apple/dp/B0D2PNT3RN/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9%3Aamzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9&crid=2A0VLCNI653XM&cv_ct_cx=smart+lock&dib=eyJ2IjoiMSJ9.Eqz3VXF17r7nPZkUSeM-5Q.qJloWXPHa4Dgyo0H74IISPMc2skQMJHfAOX39XAGbjY&dib_tag=se&keywords=smart+lock&pd_rd_i=B0D2PNT3RN&pd_rd_r=85230a6e-e236-456b-8465-f7ada5a1f900&pd_rd_w=NmRKy&pd_rd_wg=HukZf&pf_rd_p=805ca70d-e057-4820-b9b3-729eee71f8a9&pf_rd_r=KYA545C2MCXXBVCZDN3C&qid=1725439425&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=smart+lock%2Caps%2C2815&sr=1-145-48f7baba-8e26-45f3-8811-e1a601ad20bf
Not Available,0,0.0,0,0,23,Not Available
Not Available,0,0.0,0,0,24,Not Available
Not Available,0,0.0,0,0,25,Not Available
Yale,151,4.2,285,285,3,https://www.amazon.com/LiftMaster-Smart-Touchscreen-Deadbolt-Garage/dp/B094TYR7DY/ref=sr_1_193?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-193
Amazon,113,3.7,732,732,4,https://www.amazon.com/Amazon-Basics-Electronic-Touchscreen-Handleset/dp/B08J4K95KV/ref=sr_1_194?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-194
Level,128,3.8,288,288,5,https://www.amazon.com/Level-Keyless-Smartphone-Bluetooth-Enabled/dp/B08X6R77VX/ref=sr_1_195?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-195
Lockly,270,4.4,1470,1470,8,https://www.amazon.com/Lockly-Secure-Keyless-Biometric-Fingerprint/dp/B0B6VL2KHX/ref=sr_1_196?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-196
Veise,140,4.3,143,143,9,https://www.amazon.com/Veise-Electronic-Touchscreen-Waterproof-Installation/dp/B0C1NLBC5G/ref=sr_1_197?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-197
Smart,80,4.6,17,17,10,https://www.amazon.com/Smart-Keypad-Door-Lock-Handle/dp/B0D7VBGXGX/ref=sr_1_198?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-198
Tuya,75,3.5,79,79,11,https://www.amazon.com/Splenssy-Fingerprint-Electronic-Deadbolt-Compatible/dp/B0BPB88ZZY/ref=sr_1_199?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-199
TEEHO,70,4.6,30,30,12,https://www.amazon.com/TEEHO-Keyless-Entry-Door-Lock/dp/B0D3HNHMDX/ref=sr_1_200?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-200
Smart,40,3.5,27,27,13,https://www.amazon.com/LADFAR-Smart-Keyless-Entry-Door/dp/B0CRF6JXZL/ref=sr_1_201?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-201
Keypad,130,4.4,39,39,14,https://www.amazon.com/WiseGear-Keyless-Deadbolt-Fingerprint-Electronic/dp/B0D148W6RN/ref=sr_1_202?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.P-0h_iTZZqfn3kmwrvD7YLnvS356vQrWW1NHX5B-0Ru4xak3fYMWB4ZgEXUUiTYbOZlm8iDEQfyjiOSQbp6lWuhUfh46VkdJ1zWvEZF-OLoRVYI7JyOfzwi2Rgf4cWbWf0TKxF5IfdCyqp3AkrIDHTAkjjswBi9NdwbUiHwx_7hfQgaByVYPrtZ_0833FHa7tCIYYRdQjg9cwlBlLK4IGXDYRXjiMk6AGHZDPeYHLUs.Au5nS-n3kzGSMgow9N8zcjR6vcdbjZT_WEuoSJ4BW0U&dib_tag=se&keywords=smart+lock&qid=1725439428&sprefix=smart+lock%2Caps%2C2815&sr=8-202
